"Item_Weight","Item_Fat_ContentLF","Item_Fat_Contentlow fat","Item_Fat_ContentLow Fat","Item_Fat_Contentreg","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
12.6,0,0,1,0,0,0.047008497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112.0202,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.1,0,0,0,1,0,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178.9318,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.7,0,0,0,0,1,0.060863167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5.785,0,0,0,0,1,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.1856,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.045105407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.4172,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6.13,0,0,1,0,0,0.076855207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.3536,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9.8,0,0,1,0,0,0.024482644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116.2492,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,0,0,1,0.053930934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154.6314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.42,0,0,1,0,0,0.020474913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248.4092,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.7,0,0,0,0,1,0.062044506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.4562,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.220225608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.6198,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9,0,0,1,0,0,0.079794329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.1644,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.114916546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188.4214,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6.36,0,0,1,0,0,0.00597362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,164.5526,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.7,1,0,0,0,0,0.146973462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184.1292,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
16.5,0,0,1,0,0,0.07376631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208.5638,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.049349121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.6912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,1,0,0,0,0.328390948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,146.0418,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
11.85,0,0,1,0,0,0.13267058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.4726,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.195,0,0,0,0,1,0.012455787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,197.511,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.058142797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162.1552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.006289291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.2998,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
13.65,0,0,1,0,0,0.04929502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.505,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
20.35,0,1,0,0,0,0.054362695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117.9466,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20.2,0,0,1,0,0,0.110356797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.051,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13.85,0,0,0,0,1,0.085274988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.6124,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.05,0,0,0,0,1,0.164542555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.2518,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.365,0,0,1,0,0,0.160292264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.712,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.5,0,0,1,0,0,0.112859454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118.344,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7.42,0,0,0,0,1,0.021569566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.8582,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.073055148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.7216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.235,0,0,1,0,0,0.119345629,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261.991,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.35,0,0,0,0,1,0.072334667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.1692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.75,0,0,0,0,1,0.108148913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95.6752,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
16.75,0,0,1,0,0,0.07585337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.8532,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.35,0,0,0,0,1,0.062655235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.3184,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.6,0,0,0,0,1,0.022278477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.499,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19.85,0,0,0,0,1,0.020961192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
15.1,0,0,1,0,0,0.025993423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147.4076,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.018838681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.9536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.59,0,0,1,0,0,0.105577348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.6908,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.75,0,0,1,0,0,0.129086113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4856,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.2,0,0,1,0,0,0.113125627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.6848,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0.070699313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.7484,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5.86,0,0,0,0,1,0.151467821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154.1314,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
11.395,0,0,1,0,0,0.03616416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150.1708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.85,0,0,1,0,0,0.062606583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.2478,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.0704378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112.886,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.035,0,0,0,0,1,0.079844043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3036,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
11.15,0,0,1,0,0,0.120139206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0744,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.38,0,0,1,0,0,0.032028115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.3344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8.39,0,0,1,0,0,0.120497266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,162.2868,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.675,0,0,0,0,1,0.023492524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.5288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.7,0,0,0,0,1,0.122657336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110.1544,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
13,0,0,0,1,0,0.070588037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.9484,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.073024401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121.844,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.5,0,0,0,0,1,0.159587755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145.3102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.895,0,0,0,0,1,0.088821765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.173,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10.895,0,0,1,0,0,0.136810742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263.0568,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
16.2,0,0,0,0,1,0.128682722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.437,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.109459733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.1592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.1,0,0,0,0,1,0.096644015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131.9942,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7.475,0,0,1,0,0,0.013120028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,217.6192,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.053930934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.847,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10.8,0,0,0,0,1,0.048339408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5138,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20,0,0,1,0,0,0.08165845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.019,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.3,0,0,0,0,1,0.04975339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,210.3586,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10.1,0,0,1,0,0,0.030379382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,153.4656,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17.85,1,0,0,0,0,0.065810045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.105,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9.5,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.75,0,0,1,0,0,0.025272781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,146.6734,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.1,0,0,1,0,0,0.019314961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164.6526,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.6,0,0,1,0,0,0.071282168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.4696,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.67,0,0,1,0,0,0.184843579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.1216,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.122896411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.1912,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20.6,0,0,1,0,0,0.082935004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15.35,0,0,1,0,0,0.161350176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,196.6768,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5.46,0,0,0,0,1,0.106968096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142.6786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.395,0,0,1,0,0,0.159582185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.772,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.14453827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180.6002,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10,0,0,1,0,0,0.038685802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,243.8144,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.172309903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98.2042,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.445,0,0,1,0,0,0.037690731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3354,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.05787008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7008,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.5,0,0,0,0,1,0.026409147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102.1332,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.85,0,0,1,0,0,0.064367627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126.1704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
11.5,0,0,1,0,0,0.173516063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.1652,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.12898088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.4724,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10.5,0,0,1,0,0,0.048115543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.0946,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19.7,0,0,1,0,0,0.077899109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.13093275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.9198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10.3,0,0,0,0,1,0.098464979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188.653,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.85,0,0,1,0,0,0.037372847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.7478,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.35,0,0,1,0,0,0.032230526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.4194,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.1,0,0,1,0,0,0.040357315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177.8002,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
20.1,0,0,1,0,0,0.07461309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108.7228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.160936178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,184.2608,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
21.25,0,0,1,0,0,0.019502354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120.8756,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,0,0,1,0.065577449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181.766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.655,0,0,1,0,0,0.016944719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209.2586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.65,0,0,1,0,0,0.065576228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.7402,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.02579577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.4172,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
13.6,0,0,1,0,0,0.010008699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176.737,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.5,0,0,1,0,0,0.053362086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.577,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.895,0,0,1,0,0,0.064621927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196.6794,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19.7,0,0,0,0,1,0.018126724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.799,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.1,0,0,1,0,0,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211.8902,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
21,0,0,1,0,0,0.049263979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,195.0478,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.65,0,0,0,0,1,0.021343732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.3588,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,1,0,0,0,0,0.110681931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2826,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.061955439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145.1418,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,1,0,0,0,0,0.076483451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163.1236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.15,0,0,1,0,0,0.024701262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176.8686,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15.25,0,0,1,0,0,0.02671821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.2198,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.35,0,0,1,0,0,0.016597651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121.5098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.0514111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17.75,0,0,0,0,1,0.112985849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.424,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.7,0,0,0,0,1,0.11411709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.7436,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9.5,0,0,1,0,0,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110.4228,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.65,0,0,1,0,0,0.175033524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.5298,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
21.1,0,0,0,0,1,0.020760673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.7994,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.865,0,0,1,0,0,0.061405051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.3526,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.35,0,0,1,0,0,0.026676216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0246,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.029380407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16.25,0,0,1,0,0,0.025715562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168.1474,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.15,0,0,1,0,0,0.065026434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,253.704,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10.5,0,0,0,0,1,0.066315023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.296,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.8,0,0,0,0,1,0.023664054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,226.0404,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.154627247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177.637,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4.61,0,0,1,0,0,0.205294827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172.8396,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7,0,0,1,0,0,0.152261999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.728,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
6.405,0,0,1,0,0,0.136275173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128.1678,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.3,0,0,1,0,0,0.174621343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104.2964,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.6,0,0,1,0,0,0.038597077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.9272,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.75,0,0,1,0,0,0.029799965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.1822,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.15,0,0,1,0,0,0.011314423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122.973,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14.7,0,0,1,0,0,0.072410764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.2034,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
